Pid,Uid,Catname,Region,Time,neighbors,forward_neighbors
1_31_373,"[67, 67, 109, 117, 120, 161, 167, 169, 174, 179, 195, 199, 204, 208, 208, 236, 246, 329, 330, 349]",[1],[31],"[0, 1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 18, 19, 20, 21, 22, 23]","[67, 67, 109, 117, 120, 161, 167, 169, 174, 179, 195, 199, 204, 208, 208, 236, 246, 329, 330, 349]","[67, 67, 109, 117, 120, 161, 167, 169, 174, 179, 195, 199, 204, 208, 208, 236, 246, 329, 330, 349]"
71_65_374,"[76, 585, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773]",[71],[65],"[17, 18, 20, 23]","[76, 585, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773]","[76, 585, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773]"
72_62_375,"[14, 118, 280, 280, 535, 901, 905, 905, 905, 905, 905, 905, 905, 905, 905, 905, 905, 905, 905, 905]",[72],[62],"[0, 3, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 21]","[14, 118, 280, 280, 535, 901, 905, 905, 905, 905, 905, 905, 905, 905, 905, 905, 905, 905, 905, 905]","[14, 118, 280, 280, 535, 901, 905, 905, 905, 905, 905, 905, 905, 905, 905, 905, 905, 905, 905, 905]"
20_5_376,"[25, 94, 100, 103, 104, 104, 184, 184, 191, 238, 284, 289, 289, 289, 289, 322, 322, 328, 340, 349]",[20],[5],"[0, 1, 2, 3, 4, 6, 13, 15, 16, 17, 19, 20, 21, 22, 23]","[25, 94, 100, 103, 104, 104, 184, 184, 191, 238, 284, 289, 289, 289, 289, 322, 322, 328, 340, 349]","[25, 94, 100, 103, 104, 104, 184, 184, 191, 238, 284, 289, 289, 289, 289, 322, 322, 328, 340, 349]"
27_77_377,"[250, 250, 250, 250, 264, 396, 443, 443, 648, 706, 706, 706, 706, 706, 706, 706, 706, 706, 706, 706]",[27],[77],"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22]","[250, 250, 250, 250, 264, 396, 443, 443, 648, 706, 706, 706, 706, 706, 706, 706, 706, 706, 706, 706]","[250, 250, 250, 250, 264, 396, 443, 443, 648, 706, 706, 706, 706, 706, 706, 706, 706, 706, 706, 706]"
11_4_378,"[104, 104, 104, 105, 170, 170, 170, 276, 276, 909, 909, 909, 909, 909, 909, 909, 909, 909, 909, 909]",[11],[4],"[1, 2, 3, 4, 9, 10, 12, 15, 19, 22]","[104, 104, 104, 105, 170, 170, 170, 276, 276, 909, 909, 909, 909, 909, 909, 909, 909, 909, 909, 909]","[104, 104, 104, 105, 170, 170, 170, 276, 276, 909, 909, 909, 909, 909, 909, 909, 909, 909, 909, 909]"
11_5_379,"[104, 161, 161, 170, 170, 170, 170, 170, 170, 322, 340, 340, 340, 340, 340, 340, 361, 361, 361, 361]",[11],[5],"[1, 2, 4, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23]","[104, 161, 161, 170, 170, 170, 170, 170, 170, 322, 340, 340, 340, 340, 340, 340, 361, 361, 361, 361]","[104, 161, 161, 170, 170, 170, 170, 170, 170, 322, 340, 340, 340, 340, 340, 340, 361, 361, 361, 361]"
21_34_380,"[381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381]",[21],[34],"[13, 14, 15, 16, 17]","[381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381]","[381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381, 381]"
8_44_381,"[1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051]",[8],[44],"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 14]","[1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051]","[1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051]"
36_44_382,"[67, 67, 116, 116, 152, 163, 232, 320, 343, 355, 397, 463, 493, 511, 511, 511, 511, 511, 511, 511]",[36],[44],"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20, 21, 22]","[67, 67, 116, 116, 152, 163, 232, 320, 343, 355, 397, 463, 493, 511, 511, 511, 511, 511, 511, 511]","[67, 67, 116, 116, 152, 163, 232, 320, 343, 355, 397, 463, 493, 511, 511, 511, 511, 511, 511, 511]"
30_44_383,"[89, 185, 185, 185, 185, 185, 229, 229, 283, 382, 389, 421, 445, 538, 538, 538, 538, 551, 574, 574]",[30],[44],"[0, 1, 2, 3, 4, 5, 6, 8, 9, 18, 20, 22, 23]","[89, 185, 185, 185, 185, 185, 229, 229, 283, 382, 389, 421, 445, 538, 538, 538, 538, 551, 574, 574]","[89, 185, 185, 185, 185, 185, 229, 229, 283, 382, 389, 421, 445, 538, 538, 538, 538, 551, 574, 574]"
21_44_384,"[1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008]",[21],[44],"[12, 13, 14, 15, 16, 18, 19, 20, 21]","[1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008]","[1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008]"
22_44_385,"[47, 47, 47, 47, 47, 47, 247, 247, 247, 369, 420, 482, 482, 482, 482, 482, 482, 482, 482, 482]",[22],[44],"[8, 9, 10, 11, 12, 13, 14, 16, 17, 20, 21, 22, 23]","[47, 47, 47, 47, 47, 47, 247, 247, 247, 369, 420, 482, 482, 482, 482, 482, 482, 482, 482, 482]","[47, 47, 47, 47, 47, 47, 247, 247, 247, 369, 420, 482, 482, 482, 482, 482, 482, 482, 482, 482]"
16_76_386,"[513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513]",[16],[76],"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 21, 23]","[513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513]","[513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513]"
22_44_387,"[47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 279]",[22],[44],"[0, 10, 11, 12, 13, 14, 15, 16, 17, 21, 22]","[47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 279]","[47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 279]"
7_75_388,"[76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 124, 202, 202, 278, 361]",[7],[75],"[0, 1, 2, 3, 4, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 124, 202, 202, 278, 361]","[76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 124, 202, 202, 278, 361]"
30_44_389,"[36, 36, 39, 67, 88, 94, 108, 108, 185, 185, 185, 232, 245, 296, 320, 320, 355, 382, 427, 458]",[30],[44],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 18, 21, 22, 23]","[36, 36, 39, 67, 88, 94, 108, 108, 185, 185, 185, 232, 245, 296, 320, 320, 355, 382, 427, 458]","[36, 36, 39, 67, 88, 94, 108, 108, 185, 185, 185, 232, 245, 296, 320, 320, 355, 382, 427, 458]"
52_44_390,"[1, 1, 21, 45, 93, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102]",[52],[44],"[0, 1, 2, 3, 4, 8, 15, 16, 17, 18, 19, 22, 23]","[1, 1, 21, 45, 93, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102]","[1, 1, 21, 45, 93, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102]"
24_70_391,"[15, 16, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708]",[24],[70],"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21]","[15, 16, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708]","[15, 16, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708]"
11_56_392,"[43, 122, 161, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424]",[11],[56],"[0, 11, 12, 14, 15, 18, 19, 21, 22, 23]","[43, 122, 161, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424]","[43, 122, 161, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424]"
71_65_393,"[773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773]",[71],[65],"[17, 18]","[773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773]","[773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773, 773]"
0_46_394,"[11, 70, 70, 78, 135, 170, 170, 170, 170, 217, 270, 270, 270, 312, 347, 347, 347, 347, 347, 347]",[0],[46],"[0, 1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[11, 70, 70, 78, 135, 170, 170, 170, 170, 217, 270, 270, 270, 312, 347, 347, 347, 347, 347, 347]","[11, 70, 70, 78, 135, 170, 170, 170, 170, 217, 270, 270, 270, 312, 347, 347, 347, 347, 347, 347]"
16_62_395,"[623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623]",[16],[62],"[0, 5, 6, 7, 8, 10, 12, 13, 15, 17, 18, 19, 20, 21, 22, 23]","[623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623]","[623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623]"
16_19_396,"[566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566]",[16],[19],"[1, 2, 3, 4, 5, 6, 11, 12, 15, 16, 17, 18, 19, 20, 21]","[566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566]","[566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566]"
26_45_397,"[677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677]",[26],[45],"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22]","[677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677]","[677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677, 677]"
12_67_398,"[2, 7, 18, 22, 80, 105, 105, 146, 223, 232, 253, 264, 264, 264, 279, 284, 291, 293, 318, 361]",[12],[67],"[0, 1, 2, 3, 6, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23]","[2, 7, 18, 22, 80, 105, 105, 146, 223, 232, 253, 264, 264, 264, 279, 284, 291, 293, 318, 361]","[2, 7, 18, 22, 80, 105, 105, 146, 223, 232, 253, 264, 264, 264, 279, 284, 291, 293, 318, 361]"
20_83_399,"[61, 75, 255, 255, 255, 255, 255, 342, 342, 353, 387, 387, 387, 387, 387, 387, 395, 404, 404, 431]",[20],[83],"[0, 1, 2, 3, 4, 12, 14, 15, 17, 19, 20, 21, 22, 23]","[61, 75, 255, 255, 255, 255, 255, 342, 342, 353, 387, 387, 387, 387, 387, 387, 395, 404, 404, 431]","[61, 75, 255, 255, 255, 255, 255, 342, 342, 353, 387, 387, 387, 387, 387, 387, 395, 404, 404, 431]"
30_44_400,"[58, 131, 227, 352, 384, 384, 416, 425, 473, 473, 473, 473, 473, 473, 473, 473, 473, 473, 473, 473]",[30],[44],"[0, 1, 2, 3, 4, 6, 7, 8, 9, 20, 21, 22, 23]","[58, 131, 227, 352, 384, 384, 416, 425, 473, 473, 473, 473, 473, 473, 473, 473, 473, 473, 473, 473]","[58, 131, 227, 352, 384, 384, 416, 425, 473, 473, 473, 473, 473, 473, 473, 473, 473, 473, 473, 473]"
16_72_401,"[626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626]",[16],[72],"[0, 1, 2, 3, 4, 5, 6, 7, 15, 18, 19, 20, 21, 22, 23]","[626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626]","[626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626]"
0_39_402,"[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",[0],[39],"[4, 10, 11, 12, 22]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]"
16_52_403,"[86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86]",[16],[52],"[0, 1, 9, 13, 16, 17, 18, 19, 20, 21, 22, 23]","[86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86]","[86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86]"
18_57_404,"[1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022]",[18],[57],"[10, 11, 12, 13, 14, 15, 16, 17, 21]","[1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022]","[1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022, 1022]"
31_16_405,"[867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867]",[31],[16],"[0, 1, 3, 4, 8, 9, 10, 11, 12, 13, 15, 18, 19, 20, 21, 23]","[867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867]","[867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867]"
8_45_406,"[216, 216, 216, 216, 216, 399, 616, 889, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051]",[8],[45],"[0, 1, 2, 4, 6, 8, 9, 10, 11, 14, 15, 17, 18, 21, 22, 23]","[216, 216, 216, 216, 216, 399, 616, 889, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051]","[216, 216, 216, 216, 216, 399, 616, 889, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051]"
16_43_407,"[999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999]",[16],[43],"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 18, 20, 21, 22, 23]","[999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999]","[999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999]"
73_44_408,"[386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386]",[73],[44],"[12, 13, 14, 16, 17, 18, 22]","[386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386]","[386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386, 386]"
22_73_409,"[485, 485, 485, 485, 485, 485, 485, 554, 554, 554, 554, 554, 714, 714, 714, 714, 714, 714, 714, 824]",[22],[73],"[0, 1, 10, 11, 12, 13, 17, 18, 19, 20, 21, 22, 23]","[485, 485, 485, 485, 485, 485, 485, 554, 554, 554, 554, 554, 714, 714, 714, 714, 714, 714, 714, 824]","[485, 485, 485, 485, 485, 485, 485, 554, 554, 554, 554, 554, 714, 714, 714, 714, 714, 714, 714, 824]"
22_24_410,"[514, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761]",[22],[24],"[10, 11, 12, 16]","[514, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761]","[514, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761]"
72_45_411,"[29, 29, 29, 29, 29, 29, 29, 35, 58, 64, 67, 78, 80, 92, 116, 117, 188, 201, 201, 264]",[72],[45],"[0, 1, 7, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[29, 29, 29, 29, 29, 29, 29, 35, 58, 64, 67, 78, 80, 92, 116, 117, 188, 201, 201, 264]","[29, 29, 29, 29, 29, 29, 29, 35, 58, 64, 67, 78, 80, 92, 116, 117, 188, 201, 201, 264]"
74_44_412,"[96, 96, 96, 414, 515, 869, 869, 869, 869, 869, 869, 869, 869, 869, 869, 869, 869, 869, 869, 869]",[74],[44],"[11, 12, 13, 14, 20]","[96, 96, 96, 414, 515, 869, 869, 869, 869, 869, 869, 869, 869, 869, 869, 869, 869, 869, 869, 869]","[96, 96, 96, 414, 515, 869, 869, 869, 869, 869, 869, 869, 869, 869, 869, 869, 869, 869, 869, 869]"
12_58_413,"[213, 218, 218, 218, 218, 218, 218, 218, 326, 326, 361, 380, 380, 380, 380, 380, 380, 380, 380, 380]",[12],[58],"[0, 1, 2, 3, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[213, 218, 218, 218, 218, 218, 218, 218, 326, 326, 361, 380, 380, 380, 380, 380, 380, 380, 380, 380]","[213, 218, 218, 218, 218, 218, 218, 218, 326, 326, 361, 380, 380, 380, 380, 380, 380, 380, 380, 380]"
12_44_414,"[5, 18, 29, 61, 61, 76, 95, 155, 186, 193, 223, 229, 239, 241, 264, 275, 293, 302, 302, 331]",[12],[44],"[0, 1, 2, 3, 4, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23]","[5, 18, 29, 61, 61, 76, 95, 155, 186, 193, 223, 229, 239, 241, 264, 275, 293, 302, 302, 331]","[5, 18, 29, 61, 61, 76, 95, 155, 186, 193, 223, 229, 239, 241, 264, 275, 293, 302, 302, 331]"
11_15_415,"[104, 104, 104, 104, 104, 104, 141, 141, 141, 141, 141, 141, 170, 170, 170, 322, 322, 322, 322, 322]",[11],[15],"[0, 1, 2, 5, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22]","[104, 104, 104, 104, 104, 104, 141, 141, 141, 141, 141, 141, 170, 170, 170, 322, 322, 322, 322, 322]","[104, 104, 104, 104, 104, 104, 141, 141, 141, 141, 141, 141, 170, 170, 170, 322, 322, 322, 322, 322]"
46_65_416,"[772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772]",[46],[65],"[0, 1, 2, 3, 4, 5, 10, 11, 12, 14, 18, 19, 20, 21, 22, 23]","[772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772]","[772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772]"
75_27_417,"[318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318]",[75],[27],"[0, 1, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22]","[318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318]","[318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318]"
38_45_418,"[241, 311, 593, 593, 919, 953, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010]",[38],[45],"[11, 12, 13, 14, 17, 18, 19]","[241, 311, 593, 593, 919, 953, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010]","[241, 311, 593, 593, 919, 953, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010]"
43_38_419,"[83, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 176, 176, 270, 270, 270]",[43],[38],"[1, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23]","[83, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 176, 176, 270, 270, 270]","[83, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 176, 176, 270, 270, 270]"
16_62_420,"[198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198]",[16],[62],"[0, 1, 2, 3, 4, 6, 11, 12, 13, 15, 16, 19, 20, 22, 23]","[198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198]","[198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198]"
7_66_421,"[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 31, 63, 232, 232, 232, 320, 320, 337, 345, 460]",[7],[66],"[0, 1, 2, 3, 4, 5, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 31, 63, 232, 232, 232, 320, 320, 337, 345, 460]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 31, 63, 232, 232, 232, 320, 320, 337, 345, 460]"
38_44_422,"[4, 72, 155, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176]",[38],[44],"[12, 13, 15, 17, 18, 19, 20]","[4, 72, 155, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176]","[4, 72, 155, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176]"
76_23_423,"[339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339]",[76],[23],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 13, 14, 16, 20, 21]","[339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339]","[339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339]"
46_35_424,"[361, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785]",[46],[35],"[4, 11, 12, 13, 14, 15, 16, 17, 18]","[361, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785]","[361, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785, 785]"
7_39_425,"[955, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964]",[7],[39],"[0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22]","[955, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964]","[955, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964]"
16_46_426,"[828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828]",[16],[46],"[0, 2, 3, 4, 5, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828]","[828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828]"
21_45_427,"[512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512]",[21],[45],"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21]","[512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512]","[512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512]"
48_34_428,"[293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293]",[48],[34],"[0, 1, 12, 14, 17, 18, 19, 20, 21, 22, 23]","[293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293]","[293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293]"
36_45_429,"[279, 279, 279, 279, 279, 279, 279, 279, 279, 279, 279, 279, 279, 279, 279, 287, 287, 287, 287, 287]",[36],[45],"[11, 12, 13, 14, 15, 16, 17, 18]","[279, 279, 279, 279, 279, 279, 279, 279, 279, 279, 279, 279, 279, 279, 279, 287, 287, 287, 287, 287]","[279, 279, 279, 279, 279, 279, 279, 279, 279, 279, 279, 279, 279, 279, 279, 287, 287, 287, 287, 287]"
